Country Name,Country Code,Indicator Name_population,Indicator Code_population,1960_population,1961_population,1962_population,1963_population,1964_population,1965_population,1966_population,1967_population,1968_population,1969_population,1970_population,1971_population,1972_population,1973_population,1974_population,1975_population,1976_population,1977_population,1978_population,1979_population,1980_population,1981_population,1982_population,1983_population,1984_population,1985_population,1986_population,1987_population,1988_population,1989_population,1990_population,1991_population,1992_population,1993_population,1994_population,1995_population,1996_population,1997_population,1998_population,1999_population,2000_population,2001_population,2002_population,2003_population,2004_population,2005_population,2006_population,2007_population,2008_population,2009_population,2010_population,2011_population,2012_population,2013_population,2014_population,2015_population,2016_population,2017_population,2018_population,2019_population,2020_population,2021_population,2022_population,Region_population,IncomeGroup_population,SpecialNotes_population,TableName_population,Unnamed: 5_population,Indicator Name_gdp,Indicator Code_gdp,1960_gdp,1961_gdp,1962_gdp,1963_gdp,1964_gdp,1965_gdp,1966_gdp,1967_gdp,1968_gdp,1969_gdp,1970_gdp,1971_gdp,1972_gdp,1973_gdp,1974_gdp,1975_gdp,1976_gdp,1977_gdp,1978_gdp,1979_gdp,1980_gdp,1981_gdp,1982_gdp,1983_gdp,1984_gdp,1985_gdp,1986_gdp,1987_gdp,1988_gdp,1989_gdp,1990_gdp,1991_gdp,1992_gdp,1993_gdp,1994_gdp,1995_gdp,1996_gdp,1997_gdp,1998_gdp,1999_gdp,2000_gdp,2001_gdp,2002_gdp,2003_gdp,2004_gdp,2005_gdp,2006_gdp,2007_gdp,2008_gdp,2009_gdp,2010_gdp,2011_gdp,2012_gdp,2013_gdp,2014_gdp,2015_gdp,2016_gdp,2017_gdp,2018_gdp,2019_gdp,2020_gdp,2021_gdp,2022_gdp,Region_gdp,IncomeGroup_gdp,SpecialNotes_gdp,TableName_gdp,Unnamed: 5_gdp,Average_GDP_Per_Capita,Estimated_GDP
Fiji,FJI,"Population, total",SP.POP.TOTL,401841.0,414534.0,427695.0,441385.0,455214.0,469010.0,482358.0,494632.0,505979.0,516952.0,527634.0,538000.0,547918.0,557244.0,566296.0,575804.0,586607.0,599289.0,613611.0,628859.0,644582.0,660630.0,676967.0,693593.0,710561.0,727461.0,742658.0,754778.0,764370.0,772704.0,780430.0,784832.0,786859.0,789198.0,790803.0,792246.0,796538.0,804572.0,813947.0,823422.0,832509.0,841320.0,849891.0,858306.0,866694.0,874923.0,883083.0,890648.0,896731.0,901383.0,905169.0,908355.0,911059.0,913453.0,915560.0,917200.0,918371.0,919019.0,918996.0,918465.0,920422.0,924610.0,,East Asia & Pacific,Upper middle income,,Fiji,,GDP (current US$),NY.GDP.MKTP.CD,112328422.1,116987784.9,122906435.0,129454728.6,140032741.5,147084750.0,150603925.5,162625885.9,166952937.1,182182067.7,219878482.2,247749327.7,316650509.0,425963359.4,558589870.9,684268280.8,694552411.7,719533137.1,829239489.8,1019743927.0,1202567359.0,1235665809.0,1194122694.0,1123107276.0,1177997414.0,1141123440.0,1290228617.0,1177908192.0,1109976928.0,1182686577.0,1337024782.0,1383843860.0,1532401863.0,1636074718.0,1825763268.0,1970347721.0,2128696644.0,2090184941.0,1653160862.0,1936484565.0,1678239218.0,1652464201.0,1833279985.0,2300453634.0,2708078477.0,2980484920.0,3076305453.0,3378314600.0,3523185920.0,2870624636.0,3140181444.0,3779378134.0,3972012571.0,4189915667.0,4857220602.0,4682546881.0,4930204220.0,5353404419.0,5581371848.0,5481675173.0,4477040340.0,4296304590.0,,East Asia & Pacific,Upper middle income,,Fiji,,5968.300559084995,4477040340.0
France,FRA,"Population, total",SP.POP.TOTL,46649927.0,47161641.0,47679792.0,48189939.0,48733997.0,49282756.0,49817041.0,50334012.0,50817020.0,51272683.0,51724116.0,52185222.0,52637888.0,53053660.0,53415250.0,53715733.0,53966558.0,54221988.0,54486195.0,54753575.0,55052582.0,55371044.0,55694106.0,55992656.0,56275701.0,56569195.0,56865193.0,57168409.0,57472651.0,57766282.0,58044701.0,58557577.0,58849943.0,59106166.0,59327585.0,59543659.0,59756533.0,59969944.0,60192790.0,60504420.0,60921384.0,61367388.0,61816234.0,62256970.0,62716306.0,63188395.0,63628261.0,64021737.0,64379696.0,64710879.0,65030575.0,65345233.0,65662240.0,66002289.0,66312067.0,66548272.0,66724104.0,66918020.0,67158348.0,67388001.0,67571107.0,67749632.0,,Europe & Central Asia,High income,"The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 6.55957 French franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",France,,GDP (current US$),NY.GDP.MKTP.CD,62225478001.0,67461644222.0,75607529810.0,84759195106.0,94007851047.0,101537000000.0,110046000000.0,118973000000.0,129785000000.0,141903000000.0,148456000000.0,165967000000.0,203494000000.0,264430000000.0,285552000000.0,360832000000.0,372319000000.0,410279000000.0,506708000000.0,613953000000.0,701288000000.0,615552000000.0,584878000000.0,559869000000.0,530684000000.0,553138000000.0,771471000000.0,934173000000.0,1018850000000.0,1025210000000.0,1269180000000.0,1269280000000.0,1401470000000.0,1322820000000.0,1393980000000.0,1601090000000.0,1605680000000.0,1452880000000.0,1503110000000.0,1493150000000.0,1365640000000.0,1377660000000.0,1501410000000.0,1844540000000.0,2119630000000.0,2196950000000.0,2320540000000.0,2660590000000.0,2930300000000.0,2700890000000.0,2645190000000.0,2865160000000.0,2683670000000.0,2811880000000.0,2855960000000.0,2439190000000.0,2472960000000.0,2595150000000.0,2790960000000.0,2728870000000.0,2639010000000.0,2957880000000.0,,Europe & Central Asia,High income,"The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 6.55957 French franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",France,,40494.894632651296,2639010000000.0
Faroe Islands,FRO,"Population, total",SP.POP.TOTL,34154.0,34572.0,34963.0,35385.0,35841.0,36346.0,36825.0,37234.0,37630.0,38011.0,38416.0,38861.0,39304.0,39746.0,40189.0,40626.0,41054.0,41481.0,41965.0,42506.0,43054.0,43613.0,44164.0,44669.0,45135.0,45575.0,46011.0,46477.0,46959.0,47490.0,47479.0,46810.0,46005.0,45096.0,44131.0,43805.0,44138.0,44495.0,44865.0,45203.0,45660.0,46245.0,46813.0,47392.0,47989.0,48291.0,48313.0,48361.0,48411.0,48429.0,48410.0,48386.0,48392.0,48418.0,48465.0,48816.0,49500.0,50230.0,50955.0,51681.0,52415.0,52889.0,,Europe & Central Asia,High income,,Faroe Islands,,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104748687.0,1127691293.0,1067115339.0,1160270582.0,1275095950.0,1501935425.0,1724758392.0,1759742534.0,2017673371.0,2339015743.0,2489888390.0,2296051036.0,2331786419.0,2505746270.0,2427190332.0,2690116269.0,2913995546.0,2573908649.0,2813286391.0,2980054219.0,3188610522.0,3275706960.0,3248696902.0,3649886275.0,,Europe & Central Asia,High income,,Faroe Islands,,63383.19614558542,3248696902.0
"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,42986.0,44563.0,46200.0,47758.0,49231.0,50759.0,52346.0,53940.0,55553.0,57236.0,58989.0,60673.0,62265.0,63889.0,65552.0,67121.0,68602.0,70144.0,71983.0,74114.0,76299.0,78531.0,80816.0,83153.0,85543.0,87966.0,90397.0,92845.0,94987.0,96796.0,98603.0,100427.0,102893.0,106030.0,108844.0,110328.0,110785.0,111133.0,111406.0,111539.0,111709.0,111948.0,111992.0,111805.0,111438.0,110940.0,110301.0,109532.0,108704.0,107868.0,107588.0,107887.0,108232.0,108609.0,109024.0,109462.0,109925.0,110430.0,110929.0,111379.0,112106.0,113131.0,,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,"Micronesia, Fed. Sts.",,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,106500000.0,,,112210000.0,116700000.0,124700000.0,135200000.0,147200000.0,166200000.0,178100000.0,198400000.0,202500000.0,221575300.0,218534700.0,206626300.0,218873100.0,220140500.0,233271800.0,240970900.0,242517200.0,245432900.0,240236000.0,250281900.0,253541900.0,256787200.0,263145100.0,280284600.0,296944100.0,311301600.0,327248700.0,317214400.0,319271200.0,316489900.0,332265200.0,366666800.0,401932300.0,412000000.0,408000000.0,404028900.0,,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,"Micronesia, Fed. Sts.",,3699.081514468616,408000000.0
Gabon,GAB,"Population, total",SP.POP.TOTL,513340.0,519329.0,525754.0,532592.0,539830.0,547535.0,555748.0,564436.0,573611.0,584628.0,597192.0,609693.0,622289.0,635288.0,648922.0,663340.0,678660.0,694931.0,712135.0,730188.0,749078.0,768904.0,789585.0,811098.0,833417.0,856482.0,880340.0,905016.0,930464.0,956509.0,983028.0,1009995.0,1037446.0,1065390.0,1093611.0,1121964.0,1150601.0,1179806.0,1209832.0,1240764.0,1272935.0,1306590.0,1341696.0,1378398.0,1417110.0,1458353.0,1502534.0,1549774.0,1599978.0,1653542.0,1711105.0,1772500.0,1836705.0,1902226.0,1966855.0,2028517.0,2086206.0,2140215.0,2192012.0,2242785.0,2292573.0,2341179.0,,Sub-Saharan Africa,Upper middle income,,Gabon,,GDP (current US$),NY.GDP.MKTP.CD,141468978.4,167637908.5,182796536.5,154480244.2,215679855.3,226474285.6,245849781.7,271543680.3,294468564.5,318124701.1,323802475.5,381687073.1,430508357.7,722780701.1,1544216004.0,2157592937.0,3009409971.0,2809349074.0,2389479269.0,3030251116.0,4279637934.0,3862269127.0,3618007844.0,3391275731.0,3561451562.0,3339914759.0,3403638194.0,3281797039.0,3834503378.0,4186411457.0,5952293766.0,5402919957.0,5592390849.0,4378645081.0,4190819314.0,4958845906.0,5694040337.0,5326816859.0,4483417120.0,4662992036.0,5080483464.0,5023265365.0,5335451308.0,6511903657.0,7770219480.0,9582783318.0,10327598801.0,12455410056.0,15571349776.0,12113699661.0,14372591916.0,18210308748.0,17170465294.0,17595745653.0,18203968002.0,14383107714.0,14023890620.0,14929488771.0,16867326390.0,16874405460.0,15314577168.0,20216843174.0,,Sub-Saharan Africa,Upper middle income,,Gabon,,7523.862278372649,15314577168.0
United Kingdom,GBR,"Population, total",SP.POP.TOTL,52400000.0,52800000.0,53250000.0,53650000.0,54000000.0,54348050.0,54648500.0,54943600.0,55211700.0,55441750.0,55663250.0,55896223.0,56086065.0,56194527.0,56229974.0,56225800.0,56211968.0,56193492.0,56196504.0,56246951.0,56314216.0,56333829.0,56313641.0,56332848.0,56422072.0,56550268.0,56681396.0,56802050.0,56928327.0,57076711.0,57247586.0,57424897.0,57580402.0,57718614.0,57865745.0,58019030.0,58166950.0,58316954.0,58487141.0,58682466.0,58892514.0,59119673.0,59370479.0,59647577.0,59987905.0,60401206.0,60846820.0,61322463.0,61806995.0,62276270.0,62766365.0,63258810.0,63700215.0,64128273.0,64602298.0,65116219.0,65611593.0,66058859.0,66460344.0,66836327.0,67081000.0,67326569.0,,Europe & Central Asia,High income,,United Kingdom,,GDP (current US$),NY.GDP.MKTP.CD,73233967692.0,77741965703.0,81247564157.0,86561961812.0,94407558351.0,101825000000.0,108573000000.0,113117000000.0,107760000000.0,116465000000.0,130672000000.0,148114000000.0,169965000000.0,192538000000.0,206131000000.0,241757000000.0,232615000000.0,263066000000.0,335883000000.0,438994000000.0,564948000000.0,540766000000.0,515049000000.0,489618000000.0,461487000000.0,489285000000.0,601453000000.0,745163000000.0,910123000000.0,926885000000.0,1093170000000.0,1142800000000.0,1179660000000.0,1061390000000.0,1140490000000.0,1346180000000.0,1421620000000.0,1561810000000.0,1655060000000.0,1689290000000.0,1666130000000.0,1648660000000.0,1785840000000.0,2056610000000.0,2422960000000.0,2544810000000.0,2709910000000.0,3092820000000.0,2931500000000.0,2417640000000.0,2491400000000.0,2666400000000.0,2706340000000.0,2786320000000.0,3065220000000.0,2934860000000.0,2699660000000.0,2683400000000.0,2878150000000.0,2857060000000.0,2704610000000.0,3131380000000.0,,Europe & Central Asia,High income,,United Kingdom,,42747.112659257895,2704610000000.0
Georgia,GEO,"Population, total",SP.POP.TOTL,3645600.0,3703600.0,3760300.0,3816100.0,3870300.0,3921600.0,3966700.0,4005800.0,4042300.0,4080300.0,4119900.0,4163000.0,4205300.0,4242500.0,4279500.0,4311200.0,4342400.0,4372100.0,4397700.0,4430200.0,4467700.0,4504500.0,4542800.0,4582900.0,4622200.0,4662900.0,4704500.0,4743500.0,4790700.0,4803300.0,4802000.0,4835900.0,4873500.0,4911100.0,4836076.0,4657722.0,4491699.0,4349913.0,4243607.0,4157192.0,4077131.0,4014373.0,3978515.0,3951736.0,3927340.0,3902469.0,3880347.0,3860158.0,3848449.0,3814419.0,3786695.0,3756441.0,3728874.0,3717668.0,3719414.0,3725276.0,3727505.0,3728004.0,3726549.0,3720161.0,3722716.0,3708610.0,,Europe & Central Asia,Upper middle income,"Includes self-governed areas only, which mostly exclude Abkhazia and South Ossetia, but small areas in Abkhazia and South Ossetia are included before 2008 or 2009 because of the changes in self-governed areas.",Georgia,,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7753501868.0,6357615894.0,3690328964.0,2701181331.0,2514070772.0,2693768413.0,3095047604.0,3510520231.0,3613541517.0,2800049395.0,3057475335.0,3219488664.0,3395728014.0,3991284895.0,5125365192.0,6410823633.0,7745394293.0,10172882371.0,12795076469.0,10766836277.0,12243505583.0,15107441447.0,16488403076.0,17189551521.0,17627003455.0,14953950557.0,15141758567.0,16242916916.0,17596922470.0,17470436259.0,15842922533.0,18629365597.0,,Europe & Central Asia,Upper middle income,"Includes self-governed areas only, which mostly exclude Abkhazia and South Ossetia, but small areas in Abkhazia and South Ossetia are included before 2008 or 2009 because of the changes in self-governed areas.",Georgia,,4696.150585687017,15842922533.0
Ghana,GHA,"Population, total",SP.POP.TOTL,6911510.0,7109029.0,7281192.0,7458243.0,7640196.0,7827726.0,8019658.0,8216086.0,8418152.0,8629855.0,8861895.0,9108878.0,9365952.0,9637197.0,9918979.0,10209848.0,10509006.0,10825496.0,11163230.0,11515675.0,11865246.0,12212960.0,12584976.0,12984131.0,13342487.0,13651443.0,13971682.0,14310790.0,14671677.0,15052447.0,15446982.0,15843471.0,16241548.0,16643633.0,17040854.0,17438874.0,17844010.0,18268040.0,18714708.0,19176791.0,19665502.0,20195577.0,20758326.0,21329514.0,21906444.0,22496951.0,23098586.0,23708320.0,24326087.0,24950762.0,25574719.0,26205941.0,26858762.0,27525597.0,28196358.0,28870939.0,29554303.0,30222262.0,30870641.0,31522290.0,32180401.0,32833031.0,,Sub-Saharan Africa,Lower middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1974-1987. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",Ghana,,GDP (current US$),NY.GDP.MKTP.CD,1217086835.0,1302521008.0,1382352941.0,1540616246.0,1731092437.0,2053221289.0,2126050420.0,1746806039.0,1666910166.0,1962051319.0,2215029450.0,2417107708.0,2112292945.0,2465492958.0,2894409938.0,2810106383.0,2765254237.0,3189428571.0,3662478185.0,4020227920.0,4445228216.0,4222441615.0,4035994398.0,4057275043.0,4412279843.0,4504342149.0,5727602645.0,5074829932.0,5197840979.0,5251764264.0,5889174825.0,6596546196.0,6413901602.0,5966255778.0,5444560669.0,6465137615.0,6934984709.0,6891308594.0,7480968858.0,7719354839.0,4983024408.0,5314909954.0,6166330136.0,7632406553.0,8881368538.0,10744675210.0,20440893017.0,24827844950.0,28678701891.0,26048108185.0,32197272797.0,39337314810.0,41270954737.0,62823043706.0,54782847753.0,49406568433.0,56165172899.0,60406382899.0,67299280680.0,68337537816.0,70043199814.0,77594279055.0,,Sub-Saharan Africa,Lower middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1974-1987. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",Ghana,,2167.9115894181546,70043199814.0
Gibraltar,GIB,"Population, total",SP.POP.TOTL,21822.0,21907.0,22249.0,22796.0,23347.0,23910.0,24477.0,25047.0,25610.0,26162.0,26685.0,27069.0,27323.0,27558.0,27779.0,27973.0,28162.0,28337.0,28485.0,28618.0,28734.0,28819.0,28863.0,28855.0,28788.0,28674.0,28506.0,28272.0,28000.0,27688.0,27317.0,26988.0,26945.0,27118.0,27282.0,27412.0,27491.0,27564.0,27636.0,27695.0,27741.0,27721.0,27892.0,28301.0,28716.0,29155.0,29587.0,29996.0,30398.0,30819.0,31262.0,31701.0,32160.0,32411.0,32452.0,32520.0,32565.0,32602.0,32648.0,32685.0,32709.0,32669.0,,Europe & Central Asia,High income,The DEC conversion is not reported when national accounts data are unavailable.,Gibraltar,,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,High income,The DEC conversion is not reported when national accounts data are unavailable.,Gibraltar,,,
Guinea,GIN,"Population, total",SP.POP.TOTL,3516814.0,3578631.0,3642324.0,3707945.0,3775510.0,3845074.0,3916780.0,3990760.0,4067333.0,4145194.0,4222374.0,4298087.0,4372212.0,4445207.0,4517073.0,4588006.0,4658743.0,4730375.0,4804926.0,4885199.0,4972609.0,5067427.0,5170731.0,5282274.0,5402084.0,5531661.0,5671380.0,5820774.0,5977175.0,6136166.0,6354145.0,6615734.0,6832195.0,7046097.0,7262112.0,7468347.0,7683115.0,7842806.0,7992545.0,8174897.0,8336967.0,8445717.0,8577790.0,8772254.0,8961039.0,9140114.0,9330625.0,9547082.0,9779785.0,10021323.0,10270728.0,10527712.0,10788692.0,11055430.0,11333365.0,11625998.0,11930985.0,12240789.0,12554864.0,12877539.0,13205153.0,13531906.0,,Sub-Saharan Africa,Low income,,Guinea,,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,1995186721.0,2041538040.0,2384295982.0,2432029434.0,2666750686.0,3015058139.0,3284620543.0,3279096606.0,3383092828.0,3693710533.0,3868968302.0,3783700462.0,3588375477.0,3461282543.0,2995361141.0,2829435957.0,2950198649.0,3446441698.0,3635458133.0,2937071767.0,4220019243.0,6281917656.0,6964179194.0,6716904569.0,6853467858.0,6785137173.0,7638045254.0,8376613843.0,8778473615.0,8794202444.0,8595955581.0,10324668267.0,11857030337.0,13442861444.0,14177835816.0,16091817842.0,,Sub-Saharan Africa,Low income,,Guinea,,1043.8998821125683,14177835816.0
